feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,model,model_short,fingerprint,protocol,fold,inner_pr_auc,inner_train_pr_auc,train_pr_auc,test_pr_auc,importance,raw_importance,abs_importance,rank,raw_weight,abs_weight,normalized_abs_importance,direction,rank_abs_weight,top_k
28,rdkit_desc_28,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0212565592664093,1.4183371885340834,1.4183371885340834,4,1.4183371885340834,1.4183371885340834,0.0212565592664093,positive,4.0,20
147,rdkit_desc_147,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0208658126201558,-1.3922647422491363,1.3922647422491363,5,-1.3922647422491363,1.3922647422491363,0.0208658126201558,negative,5.0,20
101,rdkit_desc_101,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0203394431822254,-1.3571429081193642,1.3571429081193642,6,-1.3571429081193642,1.3571429081193642,0.0203394431822254,negative,6.0,20
119,rdkit_desc_119,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0181869404984847,-1.2135178478965003,1.2135178478965003,7,-1.2135178478965003,1.2135178478965003,0.0181869404984847,negative,7.0,20
120,rdkit_desc_120,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0174323655942384,1.163169076262598,1.163169076262598,8,1.163169076262598,1.163169076262598,0.0174323655942384,positive,8.0,20
108,rdkit_desc_108,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0172175182186852,1.1488334531362498,1.1488334531362498,9,1.1488334531362498,1.1488334531362498,0.0172175182186852,positive,9.0,20
38,rdkit_desc_38,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0166762143794089,1.1127151258039858,1.1127151258039858,10,1.1127151258039858,1.1127151258039858,0.0166762143794089,positive,10.0,20
149,rdkit_desc_149,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0163534665121457,1.091179876522938,1.091179876522938,11,1.091179876522938,1.091179876522938,0.0163534665121457,positive,11.0,20
168,rdkit_desc_168,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0160911127678039,1.073674405976767,1.073674405976767,12,1.073674405976767,1.073674405976767,0.0160911127678039,positive,12.0,20
95,rdkit_desc_95,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0148331765618093,0.9897390108168804,0.9897390108168804,13,0.9897390108168804,0.9897390108168804,0.0148331765618093,positive,13.0,20
39,rdkit_desc_39,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0147031051591784,-0.981060037648925,0.981060037648925,14,-0.981060037648925,0.981060037648925,0.0147031051591784,negative,14.0,20
118,rdkit_desc_118,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0144903637761441,-0.9668649362067788,0.9668649362067788,15,-0.9668649362067788,0.9668649362067788,0.0144903637761441,negative,15.0,20
40,rdkit_desc_40,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0144598744945922,-0.964830548546256,0.964830548546256,16,-0.964830548546256,0.964830548546256,0.0144598744945922,negative,16.0,20
84,rdkit_desc_84,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0137648029719112,-0.9184521212121872,0.9184521212121872,17,-0.9184521212121872,0.9184521212121872,0.0137648029719112,negative,17.0,20
72,rdkit_desc_72,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0132040481433644,0.88103593277783,0.88103593277783,18,0.88103593277783,0.88103593277783,0.0132040481433644,positive,18.0,20
73,rdkit_desc_73,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0129557232609439,0.8644665336026842,0.8644665336026842,19,0.8644665336026842,0.8644665336026842,0.0129557232609439,positive,19.0,20
71,rdkit_desc_71,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,1,0.8535561471870436,0.9132568747658036,0.9671,0.8776,0.0128714910519808,-0.85884616612235,0.85884616612235,20,-0.85884616612235,0.85884616612235,0.0128714910519808,negative,20.0,20
61,rdkit_desc_61,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0287778010773344,-2.1742640622930742,2.1742640622930742,1,-2.1742640622930742,2.1742640622930742,0.0287778010773344,negative,1.0,20
34,rdkit_desc_34,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0253357077253192,1.914201806173057,1.914201806173057,2,1.914201806173057,1.914201806173057,0.0253357077253192,positive,2.0,20
28,rdkit_desc_28,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0230782506539387,1.743642986571735,1.743642986571735,3,1.743642986571735,1.743642986571735,0.0230782506539387,positive,3.0,20
130,rdkit_desc_130,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0228545361248004,-1.726740567251682,1.726740567251682,4,-1.726740567251682,1.726740567251682,0.0228545361248004,negative,4.0,20
101,rdkit_desc_101,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0190617085258334,-1.4401791054934887,1.4401791054934887,5,-1.4401791054934887,1.4401791054934887,0.0190617085258334,negative,5.0,20
40,rdkit_desc_40,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0186330357418166,-1.4077913693260815,1.4077913693260815,6,-1.4077913693260815,1.4077913693260815,0.0186330357418166,negative,6.0,20
120,rdkit_desc_120,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0180513479933418,1.363842814549918,1.363842814549918,7,1.363842814549918,1.363842814549918,0.0180513479933418,positive,7.0,20
95,rdkit_desc_95,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0172686700861243,1.3047087465423997,1.3047087465423997,8,1.3047087465423997,1.3047087465423997,0.0172686700861243,positive,8.0,20
108,rdkit_desc_108,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0168209673222105,1.2708832284789793,1.2708832284789793,9,1.2708832284789793,1.2708832284789793,0.0168209673222105,positive,9.0,20
149,rdkit_desc_149,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0147885622576702,1.1173278793410304,1.1173278793410304,10,1.1173278793410304,1.1173278793410304,0.0147885622576702,positive,10.0,20
84,rdkit_desc_84,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0145391908790631,-1.0984869948268554,1.0984869948268554,11,-1.0984869948268554,1.0984869948268554,0.0145391908790631,negative,11.0,20
62,rdkit_desc_62,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0143229173870088,1.0821467720232925,1.0821467720232925,12,1.0821467720232925,1.0821467720232925,0.0143229173870088,positive,12.0,20
119,rdkit_desc_119,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0140251521212229,-1.0596495591661477,1.0596495591661477,13,-1.0596495591661477,1.0596495591661477,0.0140251521212229,negative,13.0,20
166,rdkit_desc_166,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0140217928514084,-1.0593957545195214,1.0593957545195214,14,-1.0593957545195214,1.0593957545195214,0.0140217928514084,negative,14.0,20
72,rdkit_desc_72,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0136959825410348,1.034779639929452,1.034779639929452,15,1.034779639929452,1.034779639929452,0.0136959825410348,positive,15.0,20
71,rdkit_desc_71,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.012196432633184,-0.9214833715490692,0.9214833715490692,16,-0.9214833715490692,0.9214833715490692,0.012196432633184,negative,16.0,20
148,rdkit_desc_148,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0121892034742305,0.9209371831703648,0.9209371831703648,17,0.9209371831703648,0.9209371831703648,0.0121892034742305,positive,17.0,20
73,rdkit_desc_73,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0120747406664714,0.9122891155605054,0.9122891155605054,18,0.9122891155605054,0.9122891155605054,0.0120747406664714,positive,18.0,20
68,rdkit_desc_68,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0118919704348844,0.8984801818921965,0.8984801818921965,19,0.8984801818921965,0.8984801818921965,0.0118919704348844,positive,19.0,20
38,rdkit_desc_38,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,2,0.7658984245951737,0.9159083381330989,0.2898,0.907,0.0112116220427719,0.847077468570432,0.847077468570432,20,0.847077468570432,0.847077468570432,0.0112116220427719,positive,20.0,20
28,rdkit_desc_28,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0276175328860277,1.4988418965372927,1.4988418965372927,1,1.4988418965372927,1.4988418965372927,0.0276175328860277,positive,1.0,20
101,rdkit_desc_101,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0207677392551747,-1.1270940753642107,1.1270940753642107,2,-1.1270940753642107,1.1270940753642107,0.0207677392551747,negative,2.0,20
147,rdkit_desc_147,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0206586602646442,-1.1211742069344746,1.1211742069344746,3,-1.1211742069344746,1.1211742069344746,0.0206586602646442,negative,3.0,20
118,rdkit_desc_118,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0198002908960545,-1.0745893082161182,1.0745893082161182,4,-1.0745893082161182,1.0745893082161182,0.0198002908960545,negative,4.0,20
149,rdkit_desc_149,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0197846729061419,1.0737416981954386,1.0737416981954386,5,1.0737416981954386,1.0737416981954386,0.0197846729061419,positive,5.0,20
34,rdkit_desc_34,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0176920547869946,0.9601724042481892,0.9601724042481892,6,0.9601724042481892,0.9601724042481892,0.0176920547869946,positive,6.0,20
68,rdkit_desc_68,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0173495800662224,0.9415858251313456,0.9415858251313456,7,0.9415858251313456,0.9415858251313456,0.0173495800662224,positive,7.0,20
98,rdkit_desc_98,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0168691039148647,0.9155097165624188,0.9155097165624188,8,0.9155097165624188,0.9155097165624188,0.0168691039148647,positive,8.0,20
119,rdkit_desc_119,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0167989202665985,-0.9117007524196982,0.9117007524196982,9,-0.9117007524196982,0.9117007524196982,0.0167989202665985,negative,9.0,20
40,rdkit_desc_40,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0167880330433268,-0.9111098876801176,0.9111098876801176,10,-0.9111098876801176,0.9111098876801176,0.0167880330433268,negative,10.0,20
108,rdkit_desc_108,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0164716174233511,0.8939375721841791,0.8939375721841791,11,0.8939375721841791,0.8939375721841791,0.0164716174233511,positive,11.0,20
120,rdkit_desc_120,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0163661934424506,0.8882160662073225,0.8882160662073225,12,0.8882160662073225,0.8882160662073225,0.0163661934424506,positive,12.0,20
73,rdkit_desc_73,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0151276949787162,0.8210010331374671,0.8210010331374671,13,0.8210010331374671,0.8210010331374671,0.0151276949787162,positive,13.0,20
84,rdkit_desc_84,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0139617192210623,-0.7577219081290675,0.7577219081290675,14,-0.7577219081290675,0.7577219081290675,0.0139617192210623,negative,14.0,20
66,rdkit_desc_66,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.013468057381597,-0.7309301939391811,0.7309301939391811,15,-0.7309301939391811,0.7309301939391811,0.013468057381597,negative,15.0,20
166,rdkit_desc_166,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0134609827533091,-0.7305462440286641,0.7305462440286641,16,-0.7305462440286641,0.7305462440286641,0.0134609827533091,negative,16.0,20
95,rdkit_desc_95,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0134211819833472,0.7283862009220082,0.7283862009220082,17,0.7283862009220082,0.7283862009220082,0.0134211819833472,positive,17.0,20
38,rdkit_desc_38,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0133836179301886,0.7263475475451742,0.7263475475451742,18,0.7263475475451742,0.7263475475451742,0.0133836179301886,positive,18.0,20
130,rdkit_desc_130,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0130223605562163,-0.7067416077323285,0.7067416077323285,19,-0.7067416077323285,0.7067416077323285,0.0130223605562163,negative,19.0,20
61,rdkit_desc_61,,,,,,Logistic Regression,lr,rdkit_desc,OOD holdout,3,0.8025038279291461,0.926403730417863,0.9439,0.8481,0.0125880373952403,-0.6831702861014703,0.6831702861014703,20,-0.6831702861014703,0.6831702861014703,0.0125880373952403,negative,20.0,20
4,rdkit_desc_4,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0534520081417536,-1.3151968991346086,1.3151968991346086,1,-1.3151968991346086,1.3151968991346086,0.0534520081417536,negative,1.0,20
102,rdkit_desc_102,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0454393526707016,1.1180439764340355,1.1180439764340355,2,1.1180439764340355,1.1180439764340355,0.0454393526707016,positive,2.0,20
203,rdkit_desc_203,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0434555461827522,-1.069232037797138,1.069232037797138,3,-1.069232037797138,1.069232037797138,0.0434555461827522,negative,3.0,20
20,rdkit_desc_20,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0411746292018661,-1.0131096385696048,1.0131096385696048,4,-1.0131096385696048,1.0131096385696048,0.0411746292018661,negative,4.0,20
84,rdkit_desc_84,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0388321746956129,0.955473096742814,0.955473096742814,5,0.955473096742814,0.955473096742814,0.0388321746956129,positive,5.0,20
188,rdkit_desc_188,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0344680135129215,0.8480920748815286,0.8480920748815286,6,0.8480920748815286,0.8480920748815286,0.0344680135129215,positive,6.0,20
151,rdkit_desc_151,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0309464288533226,-0.7614428097676414,0.7614428097676414,7,-0.7614428097676414,0.7614428097676414,0.0309464288533226,negative,7.0,20
23,rdkit_desc_23,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0272885266407107,-0.6714394251500498,0.6714394251500498,8,-0.6714394251500498,0.6714394251500498,0.0272885266407107,negative,8.0,20
161,rdkit_desc_161,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.027144469906606,-0.6678948816131369,0.6678948816131369,9,-0.6678948816131369,0.6678948816131369,0.027144469906606,negative,9.0,20
118,rdkit_desc_118,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0268651821847247,-0.661022953718294,0.661022953718294,10,-0.661022953718294,0.661022953718294,0.0268651821847247,negative,10.0,20
216,rdkit_desc_216,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0258490995387869,0.6360220455829454,0.6360220455829454,11,0.6360220455829454,0.6360220455829454,0.0258490995387869,positive,11.0,20
66,rdkit_desc_66,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0249763062056207,-0.61454679843561,0.61454679843561,12,-0.61454679843561,0.61454679843561,0.0249763062056207,negative,12.0,20
183,rdkit_desc_183,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0244700889732054,0.602091226465415,0.602091226465415,13,0.602091226465415,0.602091226465415,0.0244700889732054,positive,13.0,20
16,rdkit_desc_16,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0230422158025076,0.566958133589295,0.566958133589295,14,0.566958133589295,0.566958133589295,0.0230422158025076,positive,14.0,20
187,rdkit_desc_187,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0210825217068716,-0.5187394849840324,0.5187394849840324,15,-0.5187394849840324,0.5187394849840324,0.0210825217068716,negative,15.0,20
2,rdkit_desc_2,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0205555106876111,-0.505772277905432,0.505772277905432,16,-0.505772277905432,0.505772277905432,0.0205555106876111,negative,16.0,20
109,rdkit_desc_109,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0189439744044539,0.4661201189663257,0.4661201189663257,17,0.4661201189663257,0.4661201189663257,0.0189439744044539,positive,17.0,20
176,rdkit_desc_176,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0186207276564316,0.4581665708128715,0.4581665708128715,18,0.4581665708128715,0.4581665708128715,0.0186207276564316,positive,18.0,20
101,rdkit_desc_101,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0177428920158094,-0.4365672567247186,0.4365672567247186,19,-0.4365672567247186,0.4365672567247186,0.0177428920158094,negative,19.0,20
127,rdkit_desc_127,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,1,0.9916841602291873,0.9960103153895361,0.9963,0.6294,0.0172058367848218,-0.4233529098925908,0.4233529098925908,20,-0.4233529098925908,0.4233529098925908,0.0172058367848218,negative,20.0,20
76,rdkit_desc_76,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0207032816730004,-0.7081148211085019,0.7081148211085019,1,-0.7081148211085019,0.7081148211085019,0.0207032816730004,negative,1.0,20
99,rdkit_desc_99,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0184941005641804,-0.6325541486326749,0.6325541486326749,2,-0.6325541486326749,0.6325541486326749,0.0184941005641804,negative,2.0,20
161,rdkit_desc_161,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0181209836211601,0.6197924212151366,0.6197924212151366,3,0.6197924212151366,0.6197924212151366,0.0181209836211601,positive,3.0,20
203,rdkit_desc_203,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0177125003207732,0.6058210574599643,0.6058210574599643,4,0.6058210574599643,0.6058210574599643,0.0177125003207732,positive,4.0,20
122,rdkit_desc_122,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0166129412199296,-0.568212812144561,0.568212812144561,5,-0.568212812144561,0.568212812144561,0.0166129412199296,negative,5.0,20
139,rdkit_desc_139,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0160497719407753,0.5489507202858471,0.5489507202858471,6,0.5489507202858471,0.5489507202858471,0.0160497719407753,positive,6.0,20
201,rdkit_desc_201,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0157818407377447,-0.5397866631619543,0.5397866631619543,7,-0.5397866631619543,0.5397866631619543,0.0157818407377447,negative,7.0,20
18,rdkit_desc_18,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0155586389093052,0.5321524858700226,0.5321524858700226,8,0.5321524858700226,0.5321524858700226,0.0155586389093052,positive,8.0,20
100,rdkit_desc_100,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0147268883030753,-0.5037041006796927,0.5037041006796927,9,-0.5037041006796927,0.5037041006796927,0.0147268883030753,negative,9.0,20
101,rdkit_desc_101,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0143329656875869,-0.4902307563663177,0.4902307563663177,10,-0.4902307563663177,0.4902307563663177,0.0143329656875869,negative,10.0,20
92,rdkit_desc_92,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0142056201304414,-0.4858751533348118,0.4858751533348118,11,-0.4858751533348118,0.4858751533348118,0.0142056201304414,negative,11.0,20
152,rdkit_desc_152,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0137263273434601,0.4694818910746305,0.4694818910746305,12,0.4694818910746305,0.4694818910746305,0.0137263273434601,positive,12.0,20
4,rdkit_desc_4,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0134923113016387,0.4614778349926928,0.4614778349926928,13,0.4614778349926928,0.4614778349926928,0.0134923113016387,positive,13.0,20
5,rdkit_desc_5,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0130895696066405,0.4477028514992056,0.4477028514992056,14,0.4477028514992056,0.4477028514992056,0.0130895696066405,positive,14.0,20
162,rdkit_desc_162,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0126293896101016,0.4319633044518506,0.4319633044518506,15,0.4319633044518506,0.4319633044518506,0.0126293896101016,positive,15.0,20
148,rdkit_desc_148,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0126221217090461,0.4317147202642285,0.4317147202642285,16,0.4317147202642285,0.4317147202642285,0.0126221217090461,positive,16.0,20
25,rdkit_desc_25,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.012540565557332,0.4289252533239888,0.4289252533239888,17,0.4289252533239888,0.4289252533239888,0.012540565557332,positive,17.0,20
173,rdkit_desc_173,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0122271173010057,0.4182043753752171,0.4182043753752171,18,0.4182043753752171,0.4182043753752171,0.0122271173010057,positive,18.0,20
138,rdkit_desc_138,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0119848184252817,-0.4099170213340526,0.4099170213340526,19,-0.4099170213340526,0.4099170213340526,0.0119848184252817,negative,19.0,20
153,rdkit_desc_153,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,2,0.45163145387511816,0.8905505579164049,0.8744,0.7469,0.0119848184252817,-0.4099170213340526,0.4099170213340526,20,-0.4099170213340526,0.4099170213340526,0.0119848184252817,negative,20.0,20
98,rdkit_desc_98,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,3,0.956535428376396,0.9739441614275195,0.9701,0.5972,0.1877854406252356,0.3638395465821442,0.3638395465821442,1,0.3638395465821442,0.3638395465821442,0.1877854406252356,positive,1.0,20
161,rdkit_desc_161,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,3,0.956535428376396,0.9739441614275195,0.9701,0.5972,0.0976539381286892,-0.1892072380713007,0.1892072380713007,2,-0.1892072380713007,0.1892072380713007,0.0976539381286892,negative,2.0,20
75,rdkit_desc_75,,,,,,Logistic Regression,lr,rdkit_desc,Random shuffle,3,0.956535428376396,0.9739441614275195,0.9701,0.5972,0.0886718761905609,0.1718042416938372,0.1718042416938372,3,0.1718042416938372,0.1718042416938372,0.0886718761905609,positive,3.0,20
